pais,codigo_iso,nivel1_nombre,nivel1,nivel2_nombre,nivel2
Chile,CL,región,Los Ríos,comuna,Panguipulli
Chile,CL,región,Los Ríos,comuna,La Unión
Chile,CL,región,Los Ríos,comuna,Futrono
Chile,CL,región,Los Ríos,comuna,Lago Ranco
Chile,CL,región,Los Ríos,comuna,Río Bueno
Chile,CL,región,Los Lagos,comuna,Puerto Montt
Chile,CL,región,Los Lagos,comuna,Calbuco
Chile,CL,región,Los Lagos,comuna,Cochamó
Chile,CL,región,Los Lagos,comuna,Fresia
Chile,CL,región,Los Lagos,comuna,Frutillar
Chile,CL,región,Los Lagos,comuna,Los Muermos
Chile,CL,región,Los Lagos,comuna,Llanquihue
Chile,CL,región,Los Lagos,comuna,Maullín
Chile,CL,región,Los Lagos,comuna,Puerto Varas
Chile,CL,región,Los Lagos,comuna,Castro
Chile,CL,región,Los Lagos,comuna,Ancud
Chile,CL,región,Los Lagos,comuna,Chonchi
Chile,CL,región,Los Lagos,comuna,Curaco de Vélez
Chile,CL,región,Los Lagos,comuna,Dalcahue
Chile,CL,región,Los Lagos,comuna,Puqueldón
Chile,CL,región,Los Lagos,comuna,Queilén
Chile,CL,región,Los Lagos,comuna,Quellón
Chile,CL,región,Los Lagos,comuna,Quinchao
Chile,CL,región,Los Lagos,comuna,Osorno
Chile,CL,región,Los Lagos,comuna,Puerto Octay
Chile,CL,región,Los Lagos,comuna,Purranque
Chile,CL,región,Los Lagos,comuna,Puyehue
Chile,CL,región,Los Lagos,comuna,Río Negro
Chile,CL,región,Los Lagos,comuna,San Juan de la Costa
Chile,CL,región,Los Lagos,comuna,San Pablo
Chile,CL,región,Los Lagos,comuna,Chaitén
Chile,CL,región,Los Lagos,comuna,Futaleufú
Chile,CL,región,Los Lagos,comuna,Hualaihué
Chile,CL,región,Los Lagos,comuna,Palena
Chile,CL,región,Aysén,comuna,Coyhaique
Chile,CL,región,Aysén,comuna,Lago Verde
Chile,CL,región,Aysén,comuna,Aysén
Chile,CL,región,Aysén,comuna,Cisnes
Chile,CL,región,Aysén,comuna,Guaitecas
Chile,CL,región,Aysén,comuna,Cochrane
Chile,CL,región,Aysén,comuna,O'Higgins
Chile,CL,región,Aysén,comuna,Tortel
Chile,CL,región,Aysén,comuna,Chile Chico
Chile,CL,región,Aysén,comuna,Río Ibáñez
Chile,CL,región,Magallanes,comuna,Punta Arenas
Chile,CL,región,Magallanes,comuna,Laguna Blanca
Chile,CL,región,Magallanes,comuna,Río Verde
Chile,CL,región,Magallanes,comuna,San Gregorio
Chile,CL,región,Magallanes,comuna,Cabo de Hornos
Chile,CL,región,Magallanes,comuna,Antártica
Chile,CL,región,Magallanes,comuna,Porvenir
Chile,CL,región,Magallanes,comuna,Primavera
Chile,CL,región,Magallanes,comuna,Timaukel
Chile,CL,región,Magallanes,comuna,Natales
Chile,CL,región,Magallanes,comuna,Torres del Paine
Perú,PE,departamento,Amazonas,municipio,Bagua
Perú,PE,departamento,Amazonas,municipio,Bongará
Perú,PE,departamento,Amazonas,municipio,Chachapoyas
Perú,PE,departamento,Amazonas,municipio,Condorcanqui
Perú,PE,departamento,Amazonas,municipio,Luya
Perú,PE,departamento,Amazonas,municipio,Rodríguez de Mendoza
Perú,PE,departamento,Amazonas,municipio,Utcubamba
Perú,PE,departamento,Áncash,municipio,Aija
Perú,PE,departamento,Áncash,municipio,Antonio Raymondi
Perú,PE,departamento,Áncash,municipio,Asunción
Perú,PE,departamento,Áncash,municipio,Bolognesi
Perú,PE,departamento,Áncash,municipio,Carhuaz
Perú,PE,departamento,Áncash,municipio,Carlos Fermín Fitzcarrald
Perú,PE,departamento,Áncash,municipio,Casma
Perú,PE,departamento,Áncash,municipio,Corongo
Perú,PE,departamento,Áncash,municipio,Huari
Perú,PE,departamento,Áncash,municipio,Huarmey
Perú,PE,departamento,Áncash,municipio,Huaylas
Perú,PE,departamento,Áncash,municipio,Mariscal Luzuriaga
Perú,PE,departamento,Áncash,municipio,Ocros
Perú,PE,departamento,Áncash,municipio,Pallasca
Perú,PE,departamento,Áncash,municipio,Pomabamba
Perú,PE,departamento,Áncash,municipio,Recuay
Perú,PE,departamento,Áncash,municipio,Santa
Perú,PE,departamento,Áncash,municipio,Sihuas
Perú,PE,departamento,Áncash,municipio,Yungay
Perú,PE,departamento,Apurímac,municipio,Abancay
Perú,PE,departamento,Apurímac,municipio,Andahuaylas
Perú,PE,departamento,Apurímac,municipio,Antabamba
Perú,PE,departamento,Apurímac,municipio,Aymaraes
Perú,PE,departamento,Apurímac,municipio,Chincheros
Perú,PE,departamento,Apurímac,municipio,Cotabambas
Perú,PE,departamento,Apurímac,municipio,Grau
Perú,PE,departamento,Arequipa,municipio,Arequipa
Perú,PE,departamento,Arequipa,municipio,Camaná
Perú,PE,departamento,Arequipa,municipio,Caravelí
Perú,PE,departamento,Arequipa,municipio,Castilla
Perú,PE,departamento,Arequipa,municipio,Caylloma
Perú,PE,departamento,Arequipa,municipio,Condesuyos
Perú,PE,departamento,Arequipa,municipio,Islay
Perú,PE,departamento,Arequipa,municipio,La Unión
Perú,PE,departamento,Ayacucho,municipio,Cangallo
Perú,PE,departamento,Ayacucho,municipio,Huanca Sancos
Perú,PE,departamento,Ayacucho,municipio,Huanta
Perú,PE,departamento,Ayacucho,municipio,La Mar
Perú,PE,departamento,Ayacucho,municipio,Lucanas
Perú,PE,departamento,Ayacucho,municipio,Parinacochas
Perú,PE,departamento,Ayacucho,municipio,Páucar del Sara Sara
Perú,PE,departamento,Ayacucho,municipio,Sucre
Perú,PE,departamento,Ayacucho,municipio,Víctor Fajardo
Perú,PE,departamento,Ayacucho,municipio,Vilcashuamán
Perú,PE,departamento,Cajamarca,municipio,Cajamarca
Perú,PE,departamento,Cajamarca,municipio,Cajabamba
Perú,PE,departamento,Cajamarca,municipio,Celendín
Perú,PE,departamento,Cajamarca,municipio,Chota
Perú,PE,departamento,Cajamarca,municipio,Contumazá
Perú,PE,departamento,Cajamarca,municipio,Cutervo
Perú,PE,departamento,Cajamarca,municipio,Hualgayoc
Perú,PE,departamento,Cajamarca,municipio,Jaén
Perú,PE,departamento,Cajamarca,municipio,San Ignacio
Perú,PE,departamento,Cajamarca,municipio,San Marcos
Perú,PE,departamento,Cajamarca,municipio,San Miguel
Perú,PE,departamento,Cajamarca,municipio,San Pablo
Perú,PE,departamento,Cajamarca,municipio,Santa Cruz
Perú,PE,departamento,Callao,municipio,Callao
Perú,PE,departamento,Cusco,municipio,Acomayo
Perú,PE,departamento,Cusco,municipio,Anta
Perú,PE,departamento,Cusco,municipio,Calca
Perú,PE,departamento,Cusco,municipio,Canas
Perú,PE,departamento,Cusco,municipio,Canchis
Perú,PE,departamento,Cusco,municipio,Chumbivilcas
Perú,PE,departamento,Cusco,municipio,Cusco
Perú,PE,departamento,Cusco,municipio,Esparza
Perú,PE,departamento,Cusco,municipio,La Convención
Perú,PE,departamento,Cusco,municipio,Paruro
Perú,PE,departamento,Cusco,municipio,Paucartambo
Perú,PE,departamento,Cusco,municipio,Quispicanchi
Perú,PE,departamento,Cusco,municipio,Urubamba
Perú,PE,departamento,Huancavelica,municipio,Acobamba
Perú,PE,departamento,Huancavelica,municipio,Angaraes
Perú,PE,departamento,Huancavelica,municipio,Castrovirreyna
Perú,PE,departamento,Huancavelica,municipio,Churcampa
Perú,PE,departamento,Huancavelica,municipio,Huancavelica
Perú,PE,departamento,Huancavelica,municipio,Huaytará
Perú,PE,departamento,Huancavelica,municipio,Tayacaja
Perú,PE,departamento,Huánuco,municipio,Ambo
Perú,PE,departamento,Huánuco,municipio,Dos de Mayo
Perú,PE,departamento,Huánuco,municipio,Huánuco
Perú,PE,departamento,Huánuco,municipio,Huamalíes
Perú,PE,departamento,Huánuco,municipio,Leoncio Prado
Perú,PE,departamento,Huánuco,municipio,Marañón
Perú,PE,departamento,Huánuco,municipio,Pachitea
Perú,PE,departamento,Huánuco,municipio,Puerto Inca
Perú,PE,departamento,Huánuco,municipio,Lauricocha
Perú,PE,departamento,Huánuco,municipio,Yarowilca
Perú,PE,departamento,Ica,municipio,Chincha
Perú,PE,departamento,Ica,municipio,Ica
Perú,PE,departamento,Ica,municipio,Nasca
Perú,PE,departamento,Ica,municipio,Palpa
Perú,PE,departamento,Ica,municipio,Pisco
Perú,PE,departamento,Junín,municipio,Chanchamayo
Perú,PE,departamento,Junín,municipio,Concepción
Perú,PE,departamento,Junín,municipio,Chupaca
Perú,PE,departamento,Junín,municipio,Huancayo
Perú,PE,departamento,Junín,municipio,Jauja
Perú,PE,departamento,Junín,municipio,Junín
Perú,PE,departamento,Junín,municipio,Satipo
Perú,PE,departamento,Junín,municipio,Tarma
Perú,PE,departamento,Junín,municipio,Yauli
Perú,PE,departamento,La Libertad,municipio,Ascope
Perú,PE,departamento,La Libertad,municipio,Bolívar
Perú,PE,departamento,La Libertad,municipio,Chepén
Perú,PE,departamento,La Libertad,municipio,Julcán
Perú,PE,departamento,La Libertad,municipio,Otuzco
Perú,PE,departamento,La Libertad,municipio,Pacasmayo
Perú,PE,departamento,La Libertad,municipio,Pataz
Perú,PE,departamento,La Libertad,municipio,Sánchez Carrión
Perú,PE,departamento,La Libertad,municipio,Santiago de Chuco
Perú,PE,departamento,La Libertad,municipio,Trujillo
Perú,PE,departamento,La Libertad,municipio,Virú
Perú,PE,departamento,Lambayeque,municipio,Chiclayo
Perú,PE,departamento,Lambayeque,municipio,Ferreñafe
Perú,PE,departamento,Lambayeque,municipio,Lambayeque
Perú,PE,departamento,Lima,municipio,Barranca
Perú,PE,departamento,Lima,municipio,Cajatambo
Perú,PE,departamento,Lima,municipio,Canta
Perú,PE,departamento,Lima,municipio,Cañete
Perú,PE,departamento,Lima,municipio,Huaral
Perú,PE,departamento,Lima,municipio,Huarochirí
Perú,PE,departamento,Lima,municipio,Huaura
Perú,PE,departamento,Lima,municipio,Lima
Perú,PE,departamento,Lima,municipio,Oyón
Perú,PE,departamento,Lima,municipio,Yauyos
Perú,PE,departamento,Loreto,municipio,Alto Amazonas
Perú,PE,departamento,Loreto,municipio,Datem del Marañón
Perú,PE,departamento,Loreto,municipio,Loreto
Perú,PE,departamento,Loreto,municipio,Mariscal Ramón Castilla
Perú,PE,departamento,Loreto,municipio,Maynas
Perú,PE,departamento,Loreto,municipio,Putumayo
Perú,PE,departamento,Loreto,municipio,Requena
Perú,PE,departamento,Loreto,municipio,Ucayali
Perú,PE,departamento,Madre de Dios,municipio,Manu
Perú,PE,departamento,Madre de Dios,municipio,Tahuamanu
Perú,PE,departamento,Madre de Dios,municipio,Tambopata
Perú,PE,departamento,Moquegua,municipio,General Sánchez Cerda
Perú,PE,departamento,Moquegua,municipio,Ilo
Perú,PE,departamento,Moquegua,municipio,Mariscal Nieto
Perú,PE,departamento,Pasco,municipio,Daniel Alcides Carrión
Perú,PE,departamento,Pasco,municipio,Oxapampa
Perú,PE,departamento,Pasco,municipio,Pasco
Perú,PE,departamento,Piura,municipio,Ayabaca
Perú,PE,departamento,Piura,municipio,Huancabamba
Perú,PE,departamento,Piura,municipio,Morropón
Perú,PE,departamento,Piura,municipio,Piura
Perú,PE,departamento,Piura,municipio,Sechura
Perú,PE,departamento,Piura,municipio,Sullana
Perú,PE,departamento,Piura,municipio,Talara
Perú,PE,departamento,Puno,municipio,Azángaro
Perú,PE,departamento,Puno,municipio,Carabaya
Perú,PE,departamento,Puno,municipio,Chucuito
Perú,PE,departamento,Puno,municipio,El Collao
Perú,PE,departamento,Puno,municipio,Huancané
Perú,PE,departamento,Puno,municipio,Lampa
Perú,PE,departamento,Puno,municipio,Melgar
Perú,PE,departamento,Puno,municipio,Moho
Perú,PE,departamento,Puno,municipio,Puno
Perú,PE,departamento,Puno,municipio,San Antonio de Putina
Perú,PE,departamento,Puno,municipio,Sandia
Perú,PE,departamento,Puno,municipio,Yunguyo
Perú,PE,departamento,San Martín,municipio,Bellavista
Perú,PE,departamento,San Martín,municipio,El Dorado
Perú,PE,departamento,San Martín,municipio,Huallaga
Perú,PE,departamento,San Martín,municipio,Lamas
Perú,PE,departamento,San Martín,municipio,Mariscal Cáceres
Perú,PE,departamento,San Martín,municipio,Moyobamba
Perú,PE,departamento,San Martín,municipio,Pinchol
Perú,PE,departamento,San Martín,municipio,Rioja
Perú,PE,departamento,San Martín,municipio,San Martín
Perú,PE,departamento,San Martín,municipio,Tocache
Perú,PE,departamento,Tacna,municipio,Candarave
Perú,PE,departamento,Tacna,municipio,Jorge Basadre
Perú,PE,departamento,Tacna,municipio,Tacna
Perú,PE,departamento,Tacna,municipio,Tarata
Perú,PE,departamento,Tumbes,municipio,Contralmirante Villar
Perú,PE,departamento,Tumbes,municipio,Tumbes
Perú,PE,departamento,Tumbes,municipio,Zarumilla
Perú,PE,departamento,Ucayali,municipio,Atalaya
Perú,PE,departamento,Ucayali,municipio,Coronel Portillo
Perú,PE,departamento,Ucayali,municipio,Padre Abad
Perú,PE,departamento,Ucayali,municipio,Purús
Bolivia,BO,departamento,Chuquisaca,municipio,Sucre
Bolivia,BO,departamento,Chuquisaca,municipio,Azurduy
Bolivia,BO,departamento,Chuquisaca,municipio,Tomina
Bolivia,BO,departamento,Chuquisaca,municipio,Luis Calvo
Bolivia,BO,departamento,Chuquisaca,municipio,Yamparáez
Bolivia,BO,departamento,Chuquisaca,municipio,Oropeza
Bolivia,BO,departamento,Chuquisaca,municipio,Zudañez
Bolivia,BO,departamento,Chuquisaca,municipio,Huamboya
Bolivia,BO,departamento,Chuquisaca,municipio,Belisario Boeto
Bolivia,BO,departamento,Chuquisaca,municipio,Nor Cinti
Bolivia,BO,departamento,Chuquisaca,municipio,Sud Cinti
Bolivia,BO,departamento,La Paz,municipio,La Paz
Bolivia,BO,departamento,La Paz,municipio,El Alto
Bolivia,BO,departamento,La Paz,municipio,Viacha
Bolivia,BO,departamento,La Paz,municipio,Achocalla
Bolivia,BO,departamento,La Paz,municipio,Mecapaca
Bolivia,BO,departamento,La Paz,municipio,Palca
Bolivia,BO,departamento,La Paz,municipio,Laja
Bolivia,BO,departamento,La Paz,municipio,Pucarani
Bolivia,BO,departamento,La Paz,municipio,Coroico
Bolivia,BO,departamento,La Paz,municipio,Coripata
Bolivia,BO,departamento,La Paz,municipio,Ichoca
Bolivia,BO,departamento,La Paz,municipio,Mapiri
Bolivia,BO,departamento,La Paz,municipio,Tipuani
Bolivia,BO,departamento,La Paz,municipio,Teoponte
Bolivia,BO,departamento,La Paz,municipio,Guanay
Bolivia,BO,departamento,La Paz,municipio,Tacacoma
Bolivia,BO,departamento,La Paz,municipio,Quiabaya
Bolivia,BO,departamento,La Paz,municipio,Combaya
Bolivia,BO,departamento,La Paz,municipio,Charazani
Bolivia,BO,departamento,La Paz,municipio,Curva
Bolivia,BO,departamento,La Paz,municipio,Chuma
Bolivia,BO,departamento,La Paz,municipio,Mururata
Bolivia,BO,departamento,La Paz,municipio,Ayata
Bolivia,BO,departamento,La Paz,municipio,Aucapata
Bolivia,BO,departamento,La Paz,municipio,Pelechuco
Bolivia,BO,departamento,La Paz,municipio,Puerto Acosta
Bolivia,BO,departamento,La Paz,municipio,Puerto Carabuco
Bolivia,BO,departamento,La Paz,municipio,San Pedro de Totora
Bolivia,BO,departamento,La Paz,municipio,San Pedro de Curahuara
Bolivia,BO,departamento,La Paz,municipio,Caquiaviri
Bolivia,BO,departamento,La Paz,municipio,Catacora
Bolivia,BO,departamento,La Paz,municipio,Santiago de Machaca
Bolivia,BO,departamento,La Paz,municipio,Waldo Ballivián
Bolivia,BO,departamento,La Paz,municipio,Cairoma
Bolivia,BO,departamento,La Paz,municipio,Luribay
Bolivia,BO,departamento,La Paz,municipio,Malla
Bolivia,BO,departamento,La Paz,municipio,Sapahaqui
Bolivia,BO,departamento,La Paz,municipio,Yaco
Bolivia,BO,departamento,La Paz,municipio,Inquisivi
Bolivia,BO,departamento,La Paz,municipio,Colquiri
Bolivia,BO,departamento,La Paz,municipio,Quime
Bolivia,BO,departamento,La Paz,municipio,Sica Sica
Bolivia,BO,departamento,La Paz,municipio,Achacachi
Bolivia,BO,departamento,La Paz,municipio,Escoma
Bolivia,BO,departamento,La Paz,municipio,Ixiamas
Bolivia,BO,departamento,La Paz,municipio,Puerto Villarroel
Bolivia,BO,departamento,La Paz,municipio,San Buenaventura
Bolivia,BO,departamento,Cochabamba,municipio,Cochabamba
Bolivia,BO,departamento,Cochabamba,municipio,Quillacollo
Bolivia,BO,departamento,Cochabamba,municipio,Sacaba
Bolivia,BO,departamento,Cochabamba,municipio,Tiquipaya
Bolivia,BO,departamento,Cochabamba,municipio,Vinto
Bolivia,BO,departamento,Cochabamba,municipio,Colcapirhua
Bolivia,BO,departamento,Cochabamba,municipio,Sipe Sipe
Bolivia,BO,departamento,Cochabamba,municipio,Tolata
Bolivia,BO,departamento,Cochabamba,municipio,Arani
Bolivia,BO,departamento,Cochabamba,municipio,Vila Vila
Bolivia,BO,departamento,Cochabamba,municipio,Morochata
Bolivia,BO,departamento,Cochabamba,municipio,Pocona
Bolivia,BO,departamento,Cochabamba,municipio,Tacopaya
Bolivia,BO,departamento,Cochabamba,municipio,Capinota
Bolivia,BO,departamento,Cochabamba,municipio,Santiváñez
Bolivia,BO,departamento,Cochabamba,municipio,Campero
Bolivia,BO,departamento,Cochabamba,municipio,Independencia
Bolivia,BO,departamento,Cochabamba,municipio,Totora
Bolivia,BO,departamento,Cochabamba,municipio,Pojo
Bolivia,BO,departamento,Cochabamba,municipio,Tiraque
Bolivia,BO,departamento,Cochabamba,municipio,Shinahota
Bolivia,BO,departamento,Cochabamba,municipio,Villa Tunari
Bolivia,BO,departamento,Cochabamba,municipio,Entre Ríos
Bolivia,BO,departamento,Cochabamba,municipio,Santivañez
Bolivia,BO,departamento,Cochabamba,municipio,Sacabamba
Bolivia,BO,departamento,Cochabamba,municipio,Aiquile
Bolivia,BO,departamento,Cochabamba,municipio,Pasorapa
Bolivia,BO,departamento,Cochabamba,municipio,Omereque
Bolivia,BO,departamento,Cochabamba,municipio,Poopó
Bolivia,BO,departamento,Cochabamba,municipio,Caripuyo
Bolivia,BO,departamento,Cochabamba,municipio,Villa Serrano
Bolivia,BO,departamento,Cochabamba,municipio,Villa Alcalá
Bolivia,BO,departamento,Cochabamba,municipio,Cliza
Bolivia,BO,departamento,Cochabamba,municipio,Punata
Bolivia,BO,departamento,Cochabamba,municipio,Vacas
Bolivia,BO,departamento,Cochabamba,municipio,Arbieto
Bolivia,BO,departamento,Cochabamba,municipio,Anzaldo
Bolivia,BO,departamento,Cochabamba,municipio,Capinota
Bolivia,BO,departamento,Cochabamba,municipio,Tarata
Bolivia,BO,departamento,Cochabamba,municipio,Santiváñez
Bolivia,BO,departamento,Cochabamba,municipio,Tolata
Bolivia,BO,departamento,Cochabamba,municipio,Vila Vila
Bolivia,BO,departamento,Cochabamba,municipio,Morochata
Bolivia,BO,departamento,Cochabamba,municipio,Pocona
Bolivia,BO,departamento,Cochabamba,municipio,Tacopaya
Bolivia,BO,departamento,Oruro,municipio,Oruro
Bolivia,BO,departamento,Oruro,municipio,Carangas
Bolivia,BO,departamento,Oruro,municipio,Sajama
Bolivia,BO,departamento,Oruro,municipio,Litoral
Bolivia,BO,departamento,Oruro,municipio,Sud Carangas
Bolivia,BO,departamento,Oruro,municipio,Nor Carangas
Bolivia,BO,departamento,Oruro,municipio,Saucarí
Bolivia,BO,departamento,Oruro,municipio,Poopó
Bolivia,BO,departamento,Oruro,municipio,Pazña
Bolivia,BO,departamento,Oruro,municipio,Huanuni
Bolivia,BO,departamento,Oruro,municipio,Machacamarca
Bolivia,BO,departamento,Oruro,municipio,Caracollo
Bolivia,BO,departamento,Oruro,municipio,Crucero Machacamarca
Bolivia,BO,departamento,Oruro,municipio,Challapata
Bolivia,BO,departamento,Oruro,municipio,Andamarca
Bolivia,BO,departamento,Oruro,municipio,Belén de Andamarca
Bolivia,BO,departamento,Oruro,municipio,Santiago de Huari
Bolivia,BO,departamento,Oruro,municipio,Curahuara de Carangas
Bolivia,BO,departamento,Oruro,municipio,Huachacalla
Bolivia,BO,departamento,Oruro,municipio,Chipaya
Bolivia,BO,departamento,Oruro,municipio,Santuario de Quillacas
Bolivia,BO,departamento,Oruro,municipio,Salinas de Garci Mendoza
Bolivia,BO,departamento,Oruro,municipio,Santiago de Huari
Bolivia,BO,departamento,Oruro,municipio,Totora
Bolivia,BO,departamento,Oruro,municipio,Villa Litoral
Bolivia,BO,departamento,Potosí,municipio,Potosí
Bolivia,BO,departamento,Potosí,municipio,Tinguipaya
Bolivia,BO,departamento,Potosí,municipio,Yocalla
Bolivia,BO,departamento,Potosí,municipio,Urmiri
Bolivia,BO,departamento,Potosí,municipio,Tupiza
Bolivia,BO,departamento,Potosí,municipio,Colcha K
Bolivia,BO,departamento,Potosí,municipio,San Pablo de Lípez
Bolivia,BO,departamento,Potosí,municipio,Atocha
Bolivia,BO,departamento,Potosí,municipio,Tomas Frías
Bolivia,BO,departamento,Potosí,municipio,Modesto Omiste
Bolivia,BO,departamento,Potosí,municipio,Nor Chichas
Bolivia,BO,departamento,Potosí,municipio,Sud Chichas
Bolivia,BO,departamento,Potosí,municipio,Antonio Quijarro
Bolivia,BO,departamento,Potosí,municipio,José María Linares
Bolivia,BO,departamento,Potosí,municipio,Nor Lípez
Bolivia,BO,departamento,Potosí,municipio,Sud Lípez
Bolivia,BO,departamento,Potosí,municipio,Alonso de Ibáñez
Bolivia,BO,departamento,Potosí,municipio,Rafael Bustillo
Bolivia,BO,departamento,Potosí,municipio,Chayanta
Bolivia,BO,departamento,Potosí,municipio,Cornelio Saavedra
Bolivia,BO,departamento,Potosí,municipio,Charcas
Bolivia,BO,departamento,Potosí,municipio,Bilbao
Bolivia,BO,departamento,Potosí,municipio,Caiza D
Bolivia,BO,departamento,Potosí,municipio,Villa de Yavi
Bolivia,BO,departamento,Potosí,municipio,San Pedro de Buena Vista
Bolivia,BO,departamento,Potosí,municipio,Curahuara de Carangas
Bolivia,BO,departamento,Potosí,municipio,Llallagua
Bolivia,BO,departamento,Potosí,municipio,Uncía
Bolivia,BO,departamento,Potosí,municipio,Chayanta
Bolivia,BO,departamento,Potosí,municipio,Betanzos
Bolivia,BO,departamento,Potosí,municipio,Puna
Bolivia,BO,departamento,Potosí,municipio,Ravelo
Bolivia,BO,departamento,Potosí,municipio,Pocoata
Bolivia,BO,departamento,Potosí,municipio,Tacobamba
Bolivia,BO,departamento,Potosí,municipio,Ocurí
Bolivia,BO,departamento,Potosí,municipio,San Pedro de Quemes
Bolivia,BO,departamento,Tarija,municipio,Tarija
Bolivia,BO,departamento,Tarija,municipio,Padcaya
Bolivia,BO,departamento,Tarija,municipio,Uriondo
Bolivia,BO,departamento,Tarija,municipio,Yacuiba
Bolivia,BO,departamento,Tarija,municipio,Bermejo
Bolivia,BO,departamento,Tarija,municipio,Villamontes
Bolivia,BO,departamento,Tarija,municipio,El Puente
Bolivia,BO,departamento,Tarija,municipio,Caraparí
Bolivia,BO,departamento,Tarija,municipio,Méndez
Bolivia,BO,departamento,Tarija,municipio,Gran Chaco
Bolivia,BO,departamento,Tarija,municipio,Cercado
Bolivia,BO,departamento,Tarija,municipio,Eustaquio Méndez
Bolivia,BO,departamento,Tarija,municipio,Aniceto Arce
Bolivia,BO,departamento,Tarija,municipio,Burdett O'Connor
Bolivia,BO,departamento,Tarija,municipio,José María Avilés
Bolivia,BO,departamento,Tarija,municipio,Burnet O'Connor
Bolivia,BO,departamento,Santa Cruz,municipio,Santa Cruz de la Sierra
Bolivia,BO,departamento,Santa Cruz,municipio,Warnes
Bolivia,BO,departamento,Santa Cruz,municipio,Montero
Bolivia,BO,departamento,Santa Cruz,municipio,Colonia
Bolivia,BO,departamento,Santa Cruz,municipio,La Guardia
Bolivia,BO,departamento,Santa Cruz,municipio,Guadalupe
Bolivia,BO,departamento,Santa Cruz,municipio,Lagunillas
Bolivia,BO,departamento,Santa Cruz,municipio,Pirayú
Bolivia,BO,departamento,Santa Cruz,municipio,Porongo
Bolivia,BO,departamento,Santa Cruz,municipio,El Torno
Bolivia,BO,departamento,Santa Cruz,municipio,San José
Bolivia,BO,departamento,Santa Cruz,municipio,San Pedro
Bolivia,BO,departamento,Santa Cruz,municipio,San Julián
Bolivia,BO,departamento,Santa Cruz,municipio,Vallegrande
Bolivia,BO,departamento,Santa Cruz,municipio,Pampa Grande
Bolivia,BO,departamento,Santa Cruz,municipio,Mairana
Bolivia,BO,departamento,Santa Cruz,municipio,Samaipata
Bolivia,BO,departamento,Santa Cruz,municipio,Comarapa
Bolivia,BO,departamento,Santa Cruz,municipio,Saipina
Bolivia,BO,departamento,Santa Cruz,municipio,Buena Vista
Bolivia,BO,departamento,Santa Cruz,municipio,Gutiérrez
Bolivia,BO,departamento,Santa Cruz,municipio,Cuatro Cañadas
Bolivia,BO,departamento,Santa Cruz,municipio,San Juan de Yapacaní
Bolivia,BO,departamento,Santa Cruz,municipio,Mineros
Bolivia,BO,departamento,Santa Cruz,municipio,San Ignacio de Velasco
Bolivia,BO,departamento,Santa Cruz,municipio,San Miguel de Velasco
Bolivia,BO,departamento,Santa Cruz,municipio,San Rafael de Velasco
Bolivia,BO,departamento,Santa Cruz,municipio,Santa Ana del Yacuma
Bolivia,BO,departamento,Santa Cruz,municipio,Magdalena
Bolivia,BO,departamento,Santa Cruz,municipio,San Andrés
Bolivia,BO,departamento,Santa Cruz,municipio,San Ramón
Bolivia,BO,departamento,Santa Cruz,municipio,Concepción
Bolivia,BO,departamento,Santa Cruz,municipio,San Javier
Bolivia,BO,departamento,Santa Cruz,municipio,San Antonio de Lomerío
Bolivia,BO,departamento,Santa Cruz,municipio,Portachuelo
Bolivia,BO,departamento,Santa Cruz,municipio,Pucará
Bolivia,BO,departamento,Santa Cruz,municipio,Puerto Suárez
Bolivia,BO,departamento,Santa Cruz,municipio,Puerto Quijarro
Bolivia,BO,departamento,Santa Cruz,municipio,Ascensión de Guarayos
Bolivia,BO,departamento,Santa Cruz,municipio,Trinidad
Bolivia,BO,departamento,Santa Cruz,municipio,San Javier
Bolivia,BO,departamento,Santa Cruz,municipio,San Andrés
Bolivia,BO,departamento,Santa Cruz,municipio,Loreto
Bolivia,BO,departamento,Santa Cruz,municipio,Magdalena
Bolivia,BO,departamento,Santa Cruz,municipio,San Ramón
Bolivia,BO,departamento,Santa Cruz,municipio,Santa Ana del Yacuma
Bolivia,BO,departamento,Santa Cruz,municipio,Santos Mercado
Bolivia,BO,departamento,Santa Cruz,municipio,San Pedro
Bolivia,BO,departamento,Santa Cruz,municipio,San Borja
Bolivia,BO,departamento,Santa Cruz,municipio,San Ignacio de Moxos
Bolivia,BO,departamento,Santa Cruz,municipio,Bení
Bolivia,BO,departamento,Santa Cruz,municipio,Rurrenabaque
Bolivia,BO,departamento,Santa Cruz,municipio,Santa Rosa del Sara
Bolivia,BO,departamento,Santa Cruz,municipio,Buena Vista
Bolivia,BO,departamento,Santa Cruz,municipio,San Carlos
Bolivia,BO,departamento,Santa Cruz,municipio,San Juan de Yapacaní
Bolivia,BO,departamento,Bení,municipio,Trinidad
Bolivia,BO,departamento,Bení,municipio,San Javier
Bolivia,BO,departamento,Bení,municipio,San Andrés
Bolivia,BO,departamento,Bení,municipio,Loreto
Bolivia,BO,departamento,Bení,municipio,Magdalena
Bolivia,BO,departamento,Bení,municipio,San Ramón
Bolivia,BO,departamento,Bení,municipio,Santa Ana del Yacuma
Bolivia,BO,departamento,Bení,municipio,Santos Mercado
Bolivia,BO,departamento,Bení,municipio,San Pedro
Bolivia,BO,departamento,Bení,municipio,San Borja
Bolivia,BO,departamento,Bení,municipio,San Ignacio de Moxos
Bolivia,BO,departamento,Bení,municipio,Rurrenabaque
